ASV_ID	taxonomy
4ad89794eaa3b592624bad273ccae195	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
adcbe7ac5e8ea3c04a8132f35f531056	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
a26620aaef5212f4a61802f756868568	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
3cdff40faa033ac2ab53eedbef84fba5	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
777d406ec823ed1801bcf84a822aed6d	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2925e597478b0a7ad9e6ea1b1d9c406c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
207a58357a743d0ea965e666ff3cb12a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
e8c1ae29121261b26c1361456463099c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
5984e529adc4da79f3b2a77d79dbb370	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1e27e8c3e367643c1f5d68725c02541e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
52e913391a609d293fc3c55740e9aeb2	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
dcf949dfa0e7c748ee65c859d743403b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
5bff4ae7ce87c83d33cec836c14a666f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
8550fba078c9773f60b875ffecec0dd0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
bda2050ea59470a34e5fa9e8bdc903bc	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
138df4c6cf0ba31b3b43ca4b59fa2c07	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1ad5257a70b7c2f84fd8037346428124	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
bc282ada5c333d1427b2b8e7d6b7197e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
edb99a4049ac09f6e7596fc81695cd53	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2fc7288e34e8de433a0f80742469a2ab	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
58fb21b95de263ae65d94152353cc46b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
96d4b1cb00ff6f69572958f52703b175	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f0044ca313b7af1662de5a8fd5f805d8	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7fd8101e6dc73b2a5db7349e105578db	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2e7435585332ddcce9e8937e17d3a345	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
878e979e52cc1ef3ed6c11aeee72189f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
36e653c667476cd8ed6c2679551a23a7	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
9498ac485ca51af8d13836d4979d9612	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2ebbbdc641930de074b2e9cdd679a4fa	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
22356e958b2ef4846ea17be25f49d3e3	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
6f1dc5a29b03727101a222bae51c3796	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2702ff6419af9b2b3f4e9eda4c46a2c0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0fde7a1302ab6ed4cde806b9d923ac5b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
653c1a7dcef714225ef5430303cb392f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
5e33c4aa51242573c887382eb4ca7c87	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
34bb1d319ccf141747e0bdeb4f89ce79	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c5b9953b191f2172f7d9a1ef32fc25c6	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7db43cc8aa7553e4c2f0b5b2fc46ac79	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
37c1b1426d91e4d869b0a0c43dc6c9b3	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f3dff3687c59d4a41248fac252c2c90e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
98d3810dc8df38ae090019f91e0dca26	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
82dd30b1616c7351f7b7523b884f10dc	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
45d5fdec9ec18203440a1b5142163c5f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
48039770a8d2ee331f81159ca638c3af	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f0f895a358d65fbfa9b5e4e927fc0712	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
322a7be602375cdd32c2c04f78c07f5d	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f9ad7f7b93c7a78290f8e33beba55b5b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
038b2753f0493640a2a9cfc640c82ab4	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
895547b118c021abf613f8e62444734e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
db53628179a62543792478a3d1d80264	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
e8a5a1e206f33d97a9f611137135f8db	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
462cc98bb3f1209d01790e11e881b3c1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
16dcd22b4c06a8691730ea8848b4375e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
653f2f8ed43bd6efe4cde115e1430ed7	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
ac27915e4276ee5097db18c37a227e6d	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c886cab0033e38099a73daa6e751810f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c0b3fbddd1ef1e1637b2945f407a4495	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
22598160eaae0d15f74c3378a18326a1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c5425ba25c09163d8c220d43e2da9d5b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
197bea83e23d716f645876c54343bd4a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
9e455fb018cced66bd3220dd06bac039	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
ffa4ce83ccae2a6bd612161d8a758416	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
a8176adb21e2c89deafb602a2f8519dd	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
803de4fa20cb26369b64945b21d0fe77	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
a39e5630d1b1cb1a908bb09e1030ad63	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
87588f07d271648cd3e0a428d3a55681	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
79768a7ecdef08b4d2966aa80cc456d3	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
fbb14442491e4b0554a093d96362f645	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
ec20447517ac9c64f750f690dc8755b1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c621d89a3abb59e63083ffba4f81d393	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
84cf77a8023913f955c0adad8e1d8e72	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
72e62b56bb188827c70b57b9b1abdc71	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7e80117b0cb4b582161d8dc875a84488	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
74a3b6c9d87bfa015d6ea79a9e5e2927	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
31bfc8252d3cb015c8dd12a0472e5e18	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b364c0ca14e5cf21ca5679fb0f429a24	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b5133cfe0f9892f206a7a666d0465bd9	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
bea2ecd6939155f7a022696fd07058ff	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
318e591148840b09620b58bfdc3b9e16	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
6081187dcc089e106bfdcbcc0dc7ba0a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
964b75d944ca71249ccfcc49687901fd	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f252fe8d64480b35bed07442f69a9f50	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b37cc7d8f7387f3413fb9a0d5a513432	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0dc839adc2fc96856bbe31e7c90ad4bf	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
e9f9106e7d2e092475e8f2633a21084b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
41d0694cf25e750627b15c4ba74723cb	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c84b07435aee602652b1e9b03aeb2f77	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
81bc775dcdb504fcac55cb4126e7d5fa	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
04581eba9e6fd12787fb5948fcef030f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
d8ead49636bed8c5ce986d06617f637d	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7f448ca42434b10e0aca2f660d9b7a48	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
37e0e58a7b8fa09ca35ba3f86feb23c6	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
043a7b44cdd5cb5513d48cb4a8bd53e0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
6285c3065ba28a3e944bffa76b5b289c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f63019465f9a16fd51b16fb01a2f314e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
550fb3c2ecdfa90c2e3c0a4b449f05ca	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
9f3bdaee140f6db703e6ea161d465d9b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
a6694467df00c9d3d00f2110cd36caa1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
fd15f890130683824b46b604f570d15f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
598f65964c256a46f9bd22209043d281	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
88e657cb15433917a9f0cf045440e1e0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
4a9dbb1d725cf5d87df217127b403a1a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b62eeed4d0f57d69bc7a3de7b107872e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
921ebb9733834b8c2ad301af132e7f4b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
176095e423c49c7061b4c5adc973dd66	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
6d78faef52eebad3772b0a2b9d86c1bf	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
834edc8338cb540593ce1d1c74ac2bb0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
be70b706eab6bc53ef884b5bea1fbf15	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b64ee2b262e8a9c37c24495d826b73b1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
d2e2d79f7f30c257630a64f0faece02b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7d778919391d29527357f6156ba70f5f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
a1c75e28671355c8bbc48442983cb4fc	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
4648c8948020d007be8eb23e3ad064cf	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
bca3b1b92613fd88d8fe14074141dee3	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1e0223f6d6f894899e49d1bc8d3e7328	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1c0c019803006fc12e7b7e976e0d4d48	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
4f5ef7a06d0288c7e13ac91e26ebb392	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
5f2a9bac4c03c4eeebedd299bd26e1b7	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
20c782b4cdcdabe0a93e7c0124f3d791	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
af16a59b03af006a845501b4f5d06481	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
cd4decf13bc7c0d725a43a30d8cfb217	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
9d02bc2617f89103581670e9bd7ad34a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2b40fc627f2ad2dff9bbd603ebd82fcb	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c26d5befa4af407e3e1c9459db7f9341	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c8e45d8df934542f76440cf6b65549eb	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7bbc2cd53201e41f6d856f6fbbd0e8e8	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f1db8a939edfaf8d26602418c594d38c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0881bd7817351d830d2d5b2f26cef0e4	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2985b51f14fc6b97d5e33dad1e3d9913	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0a2bf3601c180bc26039cacc96ffdcb9	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
86554deaf79b12e97efd6273889badae	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
cd7c0195ea30f3edd1e693578036aaf7	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b2750ad59e551b9a1975e58fe997deb4	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7bd5e7fcdeceb6767b3fdc72f699b3b1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b2b3f06adcb57f4840d605362c27f914	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
091c791c87f001ee7240310bee69ed7a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
d9c9a61dae31ab4c6e0a27431be2d430	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
fa951e7b677384d7e8b3962fca6f6884	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f197804234c63cc503486e02e191832c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
ce5435a5524a75dcd74ac1e42cd037da	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7cb79f00183d7f5f319bc025abb27cbc	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0cb2b9d0796cb07c7414368fcfd1f068	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b4e45b9525b70f2c51bae36aa66912e2	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
080b9ead91531981c882f97bc4961c95	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1be68540eb9482ef945082900cb6e9c8	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
983368f19ecc232be3bc93b72d1a7b0d	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0e779d5c1d1ff9eac92c205f24770932	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
88133a712a2b535748cc7c603b7b216f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b6b804323b11530a7bb8c25d42de7c58	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
506938d31343fc428af6da36ce68d612	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
77f493694d33ade4d93e83e48765509c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
71ecc33742b7c8371aa681b0096f9f4b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
411f80260b78d137970c1c844725768a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
779be543690dc26831a1e38bb05d203c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
60f75f54ad5ff16c68b671a452bc8747	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
37b18fd8e94a0a9ca1182026b2335d5c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
89bb97216324fbc0975c1967336ca33e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7b5d0d14c696130d26e243a6088f2d1a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
efec626e7a47f1a98b4406cba9d3f9ad	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
8bbde910326663eb35fe227a0e42319e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
50732582474a0df7da52bb5ef18993e5	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0bc1d5867b9d9e14738f2638409f2889	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
4bc2c473d2152aa4ac8e4bce3c2c6e5e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1b9ffed4069942e23ea22cd971e33d98	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
82680f1da94a3a8319496739349a611c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0fa5720df69278dce4ad8b50bb5a0dc9	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b7e5981a7845a64d985265815ea35033	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1241097ea4a6fb53a109779b6c119b58	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
9982e23668d73e78c83f14af521189d6	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
cda8933c63ec52b1bb66ed7bb32e04f1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
fe15096d8f0040d7cf9f772dd2e98e38	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
5d6e3133310dfc98f218d779c02bb715	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
e445b997f0cee4c0af753522602ed3c4	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f77553386152dfd64acaf502401fb952	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
ed6b89d1362f024ed247c5d3b3e0756a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
e544b3bc3aa0e638952ee837c1e841ba	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0de9547035b413f9fe2c5722e7410bfc	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
39efd03bc43d5c6598f38d0bb89c3c44	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
727259c8964ecb20f99a314100f60703	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
218859c4cc409cdd2e3be90f981dc659	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b529cd5d36d3ce7d5ea4d1d9d5dfc622	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
d8b9606c30e8a29d4415dca811102f4a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
94390f7e388abc8b3366258b52c1a229	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
d20cc754cb2833f29baeb0c24ee5a05c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
725ecee7c8fd01ad28d85d0a9d84d874	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
d092833ab6596b8833129722c2fcc5b2	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b8f754db9f388a54e792f36a80f3b4ae	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
29e016ba7be162f3319cd17f49fa589f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
7fe19f95af1ee62a0b1ef25a160ed5b8	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
e9d66359709870765fc973cee9441bff	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
cac0ab20eccad6982b2c5759222bd674	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
9fa49a6391983d482af869355408589c	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2e379f23f82ca850b66f7c4431d95a6a	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
ac2244714e3c95eb419af819c0598396	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
27fadd040ae0e08a7cf3827a6215b750	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1e3af3cb3b2d10ee212158a36a3c2a19	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1ccd74310620b69343572358ff436448	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
74e1d6fdc28e155634f6800f9a5e852e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
45ea9705df13f7ef22e5e31e7285188d	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
562d947c5307670565c6b2b98b727e45	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0aca529402e1f2f965dde07c72b00dc6	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
e50bcd67ca983165bc54f75f3bdd7fe3	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2e9cc4831be87cbacfe2a1c96b6c2dff	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
1759f81cbfb2116e8e922d6153c265e3	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
94495e70b4abe607533cbaa9fdef7414	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0ca46eefd3ff7e8e25053079de513895	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
3c48294a3ed2ba87814c32556b8eee9f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
41406cd3d9b5dc209749efe35f2100bd	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
765dc33b837506ecb2d152c56734ef2f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
b8ff5ba6b104fbe915dc94ee0ca91710	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
80b0fc1d65f20b6b995a5131bd866d66	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
071f06e8f35c78127317e6b0e176f90f	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
c92c80dd2fd8856cba78e355c61e9d37	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f168829dcb7bb5c28445ed287a5da233	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
3ce677b587349b56271f9cb4b8640c1b	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2558bdf634effaf11cb2751a8df05376	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
2550f689779441220c4349cd8da97e05	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
f0e0d980ab0443b176acb3a794f5a238	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
9d5daebe59f4fa1cc565c88e36aadb7e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
41f9d456a0967403c242df6ba1e0d2f3	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
df415be4dc11cb35d10c8a8d5cf8d6b1	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
132834471f08263846ebaab3672691c4	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
0f38426db616fe0f2df66243a8298d2e	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
440535d8c1e3c686554d0a05cf4df3de	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
8e2c54c7e602bade0a54c95f0f6809fc	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;
