# Constructed from biom file
#OTU ID	HB1	HB2	HB3	HB4	HB5	N1	N2	N3	N4	N5
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes	1542.0	13.0	1205.0	0.0	0.0	8.0	7.0	5.0	0.0	24.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Faecalibaculum	43.0	0.0	49.0	32.0	0.0	0.0	18.0	14.0	9.0	0.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Terribacillus	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Defluviitaleaceae;Defluviitaleaceae UCG-011	0.0	0.0	0.0	0.0	0.0	6.0	7.0	5.0	8.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Bordetella	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;[Clostridium] innocuum group	6.0	0.0	17.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax	0.0	14.0	30.0	14.0	12.0	26.0	0.0	31.0	21.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Castellaniella	25.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium	0.0	0.0	0.0	0.0	3.0	6.0	0.0	6.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] ventriosum group	13.0	0.0	0.0	5.0	6.0	31.0	16.0	5.0	0.0	10.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;Candidatus Saccharimonas	25.0	0.0	0.0	0.0	0.0	0.0	28.0	4.0	0.0	20.0
Bacteria;Proteobacteria;Gammaproteobacteria;MBMPE27;;	0.0	9.0	21.0	0.0	8.0	16.0	0.0	14.0	10.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;F082;	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas	16.0	0.0	14.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;;;	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea	0.0	0.0	0.0	0.0	3.0	9.0	1.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia	696.0	54.0	653.0	0.0	353.0	0.0	15.0	0.0	0.0	83.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter	11.0	0.0	8.0	0.0	17.0	4.0	8.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae;Nevskia	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	156.0	0.0	294.0	2.0	243.0	4.0	3.0	1517.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae;	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Butyricimonas	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus	399.0	0.0	305.0	0.0	0.0	3.0	0.0	147.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] ruminantium group	0.0	65.0	5.0	9.0	0.0	0.0	0.0	0.0	0.0	162.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Gemmobacter	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;dgA-11 gut group	6.0	6.0	4.0	4.0	4.0	3.0	0.0	0.0	0.0	13.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter	134.0	38.0	133.0	18.0	79.0	7.0	101.0	17.0	3.0	112.0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;	4.0	0.0	0.0	0.0	4.0	2.0	2.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Cloacibacterium	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Anaerovorax	0.0	0.0	0.0	0.0	0.0	6.0	8.0	0.0	0.0	25.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;28-4	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	9.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;Quinella	228.0	26.0	136.0	55.0	149.0	54.0	80.0	0.0	0.0	117.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;;	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella	0.0	0.0	3.0	3.0	0.0	9.0	0.0	3.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Negativicoccus	98.0	0.0	73.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Paenalcaligenes	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia	15.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-004	5.0	0.0	6.0	0.0	2.0	4.0	0.0	0.0	0.0	16.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae;Succinivibrio	0.0	7.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Afipia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] torques group	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Parapusillimonas	16.0	0.0	14.0	0.0	24.0	5.0	7.0	4.0	3.0	3.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rs-E47 termite group;	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;;	0.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Testudinibacter	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4B4 group	14.0	0.0	10.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Oligella	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;;	1.0	1.0	0.0	0.0	0.0	1.0	7.0	0.0	1.0	1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas	27.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Finegoldia	193.0	0.0	181.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter	0.0	4.0	12.0	5.0	8.0	6.0	0.0	8.0	7.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;[Eubacterium] nodatum group	53.0	19.0	13.0	15.0	38.0	53.0	87.0	98.0	31.0	62.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;DNF00809	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Parvibacter	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Papillibacter	7.0	12.0	0.0	0.0	14.0	0.0	6.0	0.0	0.0	23.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Coprobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Thioglobaceae;SUP05 cluster	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas	0.0	0.0	10.0	3.0	7.0	5.0	0.0	4.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Sporobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Aliicoccus	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelotrichaceae UCG-003	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Uruburuella	0.0	6.0	4.0	4.0	3.0	6.0	0.0	7.0	5.0	0.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Facklamia	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-008	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella	0.0	0.0	8.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;	4.0	2.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Anaeroplasma	3.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	3.0	0.0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae;	6.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Solobacterium	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
